,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request,constraint,collections_events_type,user,collection_name,collection_logical_name,start_after_collection_ids,vertical_scaling,scheduler,start_time,end_time,average_usage,maximum_usage,random_sample_usage,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cpu_usage_distribution,tail_cpu_usage_distribution,cluster,event,failed
1104,7.23623E+11,1,3.46556E+11,1,0,103,0,8486,77248386973,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}",[],1,N4z3CQhsZb0Z/6KYX+6Y6CyETgv5iobfcL+/h+RZeA4=,9CN0XhKlXssUPaH7dh0fXYJ2pKJQBkhWP4VNkHaxYAU=,razr6Q7g2n+P+ozt+AY4VoddAyNIunXkvdiD2gnSFC0=,[],2,1,7.08228E+11,7.08231E+11,"{'cpus': 0.001049041748046875, 'memory': 6.580352783203125e-05}","{'cpus': 0.013275146484375, 'memory': 6.961822509765625e-05}","{'cpus': 0.0047454833984375, 'memory': None}",0.010421753,2.86E-06,0.998314679,0.002872129,1,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.58306885e-06 2.19345093e-05 3.52859497e-05 1.90162659e-03
 1.90162659e-03 1.90162659e-03 1.90162659e-03]","[0.00190163 0.00190163 0.00190163 0.00190163 0.00190163 0.00190163
 0.00190163 0.00190163 0.00190163]",6,EVICT,0
1105,1.45654E+12,6,7.55687E+11,0,0,105,0,8135,1.17343E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}",[],6,fyVrWxhkLIMjl2J3LD3cpOWRuMUdb9sqYAI1OSXrPX0=,WFDT2cA4Z2GGeRBluqNbpAEp9fFYRZWWryfAbA6iGY8=,XEEbVRdt29HOHVFyVxuJXKjH14AJpv2bK56r7DrIL8Q=,[],2,1,1.4472E+12,1.4475E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}","{'cpus': 0.001384735107421875, 'memory': 0.001605987548828125}","{'cpus': 0.00016689300537109375, 'memory': None}",0.003250122,0.000258446,3.973978996,0.016435327,1,"[0.00013924 0.00014782 0.0001564  0.00016499 0.00017357 0.00018311
 0.0001936  0.00020409 0.00021362 0.000247   0.00138474]","[0.00025272 0.0002594  0.00026989 0.0002861  0.00030231 0.0003233
 0.00034523 0.00039577 0.0011673 ]",3,SCHEDULE,0
1106,7.23623E+11,1,3.46556E+11,1,0,103,0,12325,1.23345E+11,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}",[],1,N4z3CQhsZb0Z/6KYX+6Y6CyETgv5iobfcL+/h+RZeA4=,9CN0XhKlXssUPaH7dh0fXYJ2pKJQBkhWP4VNkHaxYAU=,razr6Q7g2n+P+ozt+AY4VoddAyNIunXkvdiD2gnSFC0=,[],2,1,7.08228E+11,7.08231E+11,"{'cpus': 0.001049041748046875, 'memory': 6.580352783203125e-05}","{'cpus': 0.013275146484375, 'memory': 6.961822509765625e-05}","{'cpus': 0.0047454833984375, 'memory': None}",0.010421753,2.86E-06,0.998314679,0.002872129,1,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.58306885e-06 2.19345093e-05 3.52859497e-05 1.90162659e-03
 1.90162659e-03 1.90162659e-03 1.90162659e-03]","[0.00190163 0.00190163 0.00190163 0.00190163 0.00190163 0.00190163
 0.00190163 0.00190163 0.00190163]",6,EVICT,0
1107,0,0,17301264326,3,0,200,0,262,1.14153E+11,"{'cpus': 0.020782470703125, 'memory': 0.00732421875}",[],0,8qRmTJas/6XEBaA0l4Wt1+/qSLgc6p7u7JzoMSuT/M8=,3m/YJeN83fgbbW1jyWjFhxsk1e72Av/uzJk0e+2Ezuk=,1X7DWZxrfVsgwLdQivSh8agLNSpBsb1iXhX4PeZjv3E=,[],2,0,1.3371E+12,1.3374E+12,"{'cpus': 0.0361328125, 'memory': 0.03448486328125}","{'cpus': 0.0845947265625, 'memory': 0.03460693359375}","{'cpus': 0.03204345703125, 'memory': None}",0.041625977,0.000177383,2.262579203,0.007215916,1,"[0.02142334 0.02874756 0.03115845 0.03295898 0.03417969 0.03588867
 0.03729248 0.03881836 0.04058838 0.04333496 0.0670166 ]","[0.0435791  0.04376221 0.04498291 0.0456543  0.04650879 0.04748535
 0.04803467 0.04931641 0.05224609]",4,ENABLE,0
1108,2.59483E+12,0,2.61379E+11,2,0,360,2.21495E+11,2256,2118896450,"{'cpus': 0.00679779052734375, 'memory': 0.0013027191162109375}",[],0,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,ir4ewLnJ2zsfB14RCYD/70NQKmdGPHhwRRo+2IXRSto=,wcRcAMuop2OqH9EW4feH919tadFec5a11ply0hcS/C8=,[],2,0,2.3985E+12,2.3988E+12,"{'cpus': 0.0124664306640625, 'memory': 0.00588226318359375}","{'cpus': 0.044677734375, 'memory': 0.0095367431640625}","{'cpus': 0.00010967254638671875, 'memory': None}",0,0.000293732,3.438702106,0.019802749,1,"[4.48226929e-05 6.48498535e-05 8.58306885e-05 1.28746033e-04
 8.78906250e-03 1.51062012e-02 1.83715820e-02 2.07214355e-02
 2.26135254e-02 2.47497559e-02 5.20019531e-02]","[0.0249939  0.02523804 0.0255127  0.02587891 0.02642822 0.02792358
 0.02844238 0.02935791 0.0302124 ]",7,ENABLE,0
1109,2.51645E+12,3,3.26996E+11,0,0,0,0,46126,1892025711,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,kArjeHbMqIgntVO8FJMgFv73FoV7Owo0gZI02HY4fpc=,7dWpfUjEmw2lPfvkRQ2PbmM1QqJ/m4FVlXkrZqFWzXY=,[],1,0,2.48234E+12,2.48235E+12,"{'cpus': 0.000400543212890625, 'memory': 0.000339508056640625}","{'cpus': 0.0012378692626953125, 'memory': 0.000774383544921875}","{'cpus': 0.0002956390380859375, 'memory': None}",0.002624512,0.000294685,1.281325459,0.004329469,1,"[4.95910645e-05 4.95910645e-05 4.95910645e-05 4.95910645e-05
 5.72204590e-05 6.86645508e-05 8.01086426e-05 1.23405457e-03
 1.23405457e-03 1.23405457e-03 1.23405457e-03]","[0.00123405 0.00123405 0.00123405 0.00123405 0.00123405 0.00123405
 0.00123405 0.00123405 0.00123405]",8,FINISH,0
1110,1.29688E+12,5,3.48547E+11,2,0,360,2.71642E+11,751,2.73822E+11,"{'cpus': 0.020172119140625, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,d62biW/uJqfFDumZ7OJ/lxr9JOmfQXDacErszzg0sjs=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2,0,1.0782E+12,1.0785E+12,"{'cpus': 0.0338134765625, 'memory': 0.0186767578125}","{'cpus': 0.1065673828125, 'memory': 0.019287109375}","{'cpus': 0.04022216796875, 'memory': None}",0,0.00123024,0.875459015,0.008158403,1,"[0.00753021 0.02182007 0.02661133 0.02938843 0.0324707  0.03497314
 0.03771973 0.0402832  0.0423584  0.04418945 0.04931641]","[0.04437256 0.04455566 0.0447998  0.04510498 0.04534912 0.0456543
 0.04608154 0.04656982 0.04748535]",6,LOST,0
1111,0,2,2.75444E+11,0,0,0,0,3705,3663921256,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",2,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,NkEai6bg6otFiv4U4fE6NHZ2FvK5sL7ZaifrpFtyXoM=,7dWpfUjEmw2lPfvkRQ2PbmM1QqJ/m4FVlXkrZqFWzXY=,[],1,0,1.785E+11,1.78689E+11,"{'cpus': 0.003376007080078125, 'memory': 0.000888824462890625}","{'cpus': 0.0087738037109375, 'memory': 0.001064300537109375}","{'cpus': 0.0008363723754882812, 'memory': None}",0.002624512,0.000322342,0.946410537,0.006156779,1,"[0.00026035 0.00038719 0.00047588 0.00063419 0.00125122 0.00237656
 0.00498199 0.00556183 0.00661469 0.00720978 0.0087738 ]","[0.00730133 0.00736237 0.00745392 0.00756073 0.00764465 0.00794983
 0.00802612 0.00822449 0.00846863]",7,FAIL,1
1112,77029782533,2,7.37254E+11,2,0,360,6.40849E+11,26,4537165291,"{'cpus': 0.0146942138671875, 'memory': 0.0013027191162109375}",[],2,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,9ND6yPoc+F4MZqDqBiYG4UGx62ANYrPwCz9U+9PoCkg=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2,0,1.22086E+12,1.22087E+12,"{'cpus': 8.392333984375e-05, 'memory': 9.5367431640625e-07}","{'cpus': 0.0001964569091796875, 'memory': 9.5367431640625e-07}","{'cpus': 0.000179290771484375, 'memory': None}",0,0.000413895,3.14487505,0.012995578,1,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.58306885e-06 2.19345093e-05 3.52859497e-05 1.96456909e-04
 1.96456909e-04 1.96456909e-04 1.96456909e-04]","[0.00019646 0.00019646 0.00019646 0.00019646 0.00019646 0.00019646
 0.00019646 0.00019646 0.00019646]",3,FAIL,1
1113,1.61146E+12,3,2.7643E+11,2,0,360,2.21495E+11,412,1572208589,"{'cpus': 0.0111236572265625, 'memory': 0.0013027191162109375}",[],3,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,i7hCaauiMh3EeSIg+e9s2RMAuykKbKTluUg0bK4dtoc=,wcRcAMuop2OqH9EW4feH919tadFec5a11ply0hcS/C8=,[],2,0,89700000000,89772000000,"{'cpus': 0.00609588623046875, 'memory': 0.010101318359375}","{'cpus': 0.009796142578125, 'memory': 0.010162353515625}","{'cpus': 0.006134033203125, 'memory': None}",0,0.000278473,1.067229152,0.006551072,1,"[0.005867   0.00595093 0.00603485 0.00608826 0.0061264  0.00616455
 0.0062027  0.00624084 0.00630951 0.00640106 0.00665283]","[0.00640869 0.00641632 0.00643158 0.0064621  0.00649261 0.00652313
 0.00655365 0.00658417 0.00665283]",7,FINISH,0
1114,1.94479E+11,5,2.21496E+11,2,0,360,2.21495E+11,891,10132627628,"{'cpus': 0.015472412109375, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,/ccRH2ZsbQ1n/SVrs5Yn/G5EAJRLKUgfXWXiW4g36Ls=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2,0,5.262E+11,5.265E+11,"{'cpus': 0.018096923828125, 'memory': 0.019287109375}","{'cpus': 0.03570556640625, 'memory': 0.02044677734375}","{'cpus': 0.00037097930908203125, 'memory': None}",0,0.002479553,0.918653548,0.001719551,1,"[0.00012302 0.00312042 0.01303101 0.01501465 0.01702881 0.01876831
 0.02038574 0.02194214 0.02462769 0.02810669 0.03570557]","[0.02856445 0.02902222 0.02938843 0.02993774 0.03036499 0.03173828
 0.03356934 0.03424072 0.03485107]",7,LOST,0
1115,1.06598E+12,5,2.76591E+11,2,0,360,2.71642E+11,667,5639174938,"{'cpus': 0.020050048828125, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,6lgugaM3R/5B+BxQatQ96l+Wm31Pep7p+aHc6GN5rtc=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2,0,1.125E+11,1.128E+11,"{'cpus': 0.003536224365234375, 'memory': 0.00421142578125}","{'cpus': 0.03851318359375, 'memory': 0.008697509765625}","{'cpus': 0.0003757476806640625, 'memory': None}",0,0.001491547,0.552758396,0.002781811,0.99666667,"[8.01086426e-05 1.98364258e-04 2.83241272e-04 4.59671021e-04
 5.78880310e-04 7.24792480e-04 9.26017761e-04 1.52778625e-03
 3.59344482e-03 9.52148438e-03 3.84521484e-02]","[0.01261902 0.01383972 0.01748657 0.01989746 0.02154541 0.0234375
 0.02487183 0.02697754 0.02941895]",6,LOST,0
1116,1.72658E+12,6,2.87661E+11,1,0,103,0,19,4385972867,"{'cpus': 0.0049285888671875, 'memory': 0.010345458984375}",[],6,fxHzmdZ8NxlpSAB2NMTz02oSA605plu5LH/Lvceltzs=,D9iTHJW4yIbIELGMToqKCnN78P04/xKxZ9HZH+Ccvrg=,vz/KBzYaZUD3uFPi6LCfGIasaRXRwQkEFodp4tUJtA4=,[],3,1,1.72642E+12,1.72643E+12,"{'cpus': 0.0010089874267578125, 'memory': 0.00019168853759765625}","{'cpus': 0.0041046142578125, 'memory': 0.00040531158447265625}","{'cpus': 0.003414154052734375, 'memory': None}",0.023406982,9.63E-05,,,1,"[1.33514404e-05 1.33514404e-05 2.55584717e-04 4.27246094e-04
 5.98907471e-04 6.82830811e-04 8.09669495e-04 1.02615356e-03
 1.19781494e-03 4.54711914e-03 4.54711914e-03]","[0.00454712 0.00454712 0.00454712 0.00454712 0.00454712 0.00454712
 0.00454712 0.00454712 0.00454712]",7,SCHEDULE,0
1117,1.17426E+12,3,2.7643E+11,2,0,360,2.21495E+11,742,4385870248,"{'cpus': 0.0111236572265625, 'memory': 0.0013027191162109375}",[],3,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,i7hCaauiMh3EeSIg+e9s2RMAuykKbKTluUg0bK4dtoc=,wcRcAMuop2OqH9EW4feH919tadFec5a11ply0hcS/C8=,[],2,0,89700000000,89772000000,"{'cpus': 0.00609588623046875, 'memory': 0.010101318359375}","{'cpus': 0.009796142578125, 'memory': 0.010162353515625}","{'cpus': 0.006134033203125, 'memory': None}",0,0.000278473,1.067229152,0.006551072,1,"[0.005867   0.00595093 0.00603485 0.00608826 0.0061264  0.00616455
 0.0062027  0.00624084 0.00630951 0.00640106 0.00665283]","[0.00640869 0.00641632 0.00643158 0.0064621  0.00649261 0.00652313
 0.00655365 0.00658417 0.00665283]",7,FINISH,0
1118,1.85994E+12,2,11646882701,3,0,200,0,21,3.00552E+11,"{'cpus': 0.1146240234375, 'memory': 0.010162353515625}",[],2,90P5pnzFfhJeTbcIDOA3aw3CPdc2CimYMNcpYJE+VCo=,8MQ00d4yMJMgsgOXaqA8I7RDJzrYG1VlBtFgOhAgs4Q=,mKojrqqsOWToOzk6tBPZEnYrvp4xD2LH+5tcTdbiijc=,[],2,0,7.23E+11,7.233E+11,"{'cpus': 0.075439453125, 'memory': 0.00647735595703125}","{'cpus': 0.1129150390625, 'memory': 0.006561279296875}","{'cpus': 0.0819091796875, 'memory': None}",0.010162354,0.000945091,1.809012532,0.006362795,1,"[0.04614258 0.06103516 0.06604004 0.0690918  0.07189941 0.07458496
 0.07800293 0.08129883 0.08557129 0.09020996 0.11303711]","[0.09191895 0.09289551 0.09375    0.09484863 0.09655762 0.09851074
 0.10046387 0.1027832  0.10864258]",8,FAIL,1
1119,1.45704E+12,6,7.55687E+11,0,0,105,0,9337,1.36563E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}",[],6,fyVrWxhkLIMjl2J3LD3cpOWRuMUdb9sqYAI1OSXrPX0=,WFDT2cA4Z2GGeRBluqNbpAEp9fFYRZWWryfAbA6iGY8=,XEEbVRdt29HOHVFyVxuJXKjH14AJpv2bK56r7DrIL8Q=,[],2,1,1.4472E+12,1.4475E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}","{'cpus': 0.001384735107421875, 'memory': 0.001605987548828125}","{'cpus': 0.00016689300537109375, 'memory': None}",0.003250122,0.000258446,3.973978996,0.016435327,1,"[0.00013924 0.00014782 0.0001564  0.00016499 0.00017357 0.00018311
 0.0001936  0.00020409 0.00021362 0.000247   0.00138474]","[0.00025272 0.0002594  0.00026989 0.0002861  0.00030231 0.0003233
 0.00034523 0.00039577 0.0011673 ]",3,SCHEDULE,0
1120,8.17164E+11,0,2.94545E+11,1,0,103,0,1783,2.5838E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}",[],0,DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,19SMgCt1aK90R6W4fqUiS5zCFCLX9WGFoY663Yencyk=,uTF49iJIJ/1iSywCxEeXcS9Q0ficGBx247YMAqAE4ZE=,[],1,1,1.8126E+12,1.8129E+12,"{'cpus': 0.0008907318115234375, 'memory': 0.00109100341796875}","{'cpus': 0.00299072265625, 'memory': 0.00110626220703125}","{'cpus': 0.0008020401000976562, 'memory': None}",0.005210876,0.000310898,2.847310781,0.019280711,1,"[0.00064087 0.00072861 0.00076103 0.00078964 0.00081539 0.00084019
 0.00086308 0.00089073 0.0009346  0.0010891  0.00170898]","[0.00111198 0.00117683 0.00122452 0.00138092 0.00145531 0.00148773
 0.00152016 0.00160217 0.00165176]",8,ENABLE,0
1121,1.61161E+12,2,1.22697E+11,1,0,200,0,6616,11273790607,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",2,KHEpPMaNZHNl9fXDbuQPFMMMwimKipTijlFHG3nd074=,Eyl1VA9RlMpW8Z7Zz2v0x0sxb8GmaG2xRiNbCkoCM7I=,T3747hvgZQPr5WA2mbr/J9BA+G9FarQJp+4OKBCB684=,[],1,0,1.54686E+12,1.54686E+12,"{'cpus': 0.0, 'memory': 1.9073486328125e-06}","{'cpus': 0.0, 'memory': 1.9073486328125e-06}","{'cpus': 0.0, 'memory': None}",0.005210876,0,,,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],4,FAIL,1
1122,0,2,1.57793E+11,2,0,103,0,2187,81756706,"{'cpus': 0.0096893310546875, 'memory': 0.02362060546875}",[],2,xy+DilDRdM1M1Tr0skq4nVZRgSNKgm+UBIyaX+sy3fs=,8ITyDiRB/2DkSLW5/PxvarzyahhefuaCwamCoI+51ww=,iubpfMA7TEK69eJP9Z15M8sfOtdvanUi4Df77beSxy4=,[],1,1,2.382E+12,2.3823E+12,"{'cpus': 0.0027618408203125, 'memory': 0.00774383544921875}","{'cpus': 0.0118560791015625, 'memory': 0.008087158203125}","{'cpus': 0.002429962158203125, 'memory': None}",0.024200439,0.002857208,2.96141696,0.015784057,1,"[0.00203705 0.00231552 0.00240326 0.00246811 0.00253677 0.00259781
 0.00266647 0.00273514 0.0028038  0.00299454 0.01239014]","[0.00304413 0.00307083 0.00311279 0.00335312 0.00341415 0.00371552
 0.0038147  0.00461578 0.01116943]",5,FAIL,1
1123,1.45466E+12,6,7.55687E+11,0,0,105,0,4663,96025990,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}",[],6,fyVrWxhkLIMjl2J3LD3cpOWRuMUdb9sqYAI1OSXrPX0=,WFDT2cA4Z2GGeRBluqNbpAEp9fFYRZWWryfAbA6iGY8=,XEEbVRdt29HOHVFyVxuJXKjH14AJpv2bK56r7DrIL8Q=,[],2,1,1.4472E+12,1.4475E+12,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}","{'cpus': 0.001384735107421875, 'memory': 0.001605987548828125}","{'cpus': 0.00016689300537109375, 'memory': None}",0.003250122,0.000258446,3.973978996,0.016435327,1,"[0.00013924 0.00014782 0.0001564  0.00016499 0.00017357 0.00018311
 0.0001936  0.00020409 0.00021362 0.000247   0.00138474]","[0.00025272 0.0002594  0.00026989 0.0002861  0.00030231 0.0003233
 0.00034523 0.00039577 0.0011673 ]",3,SCHEDULE,0
1124,1.97387E+12,0,4.9777E+11,1,0,103,0,2073,1.74319E+11,"{'cpus': 0.02783203125, 'memory': 0.03375244140625}",[],0,lru9SRoKXBUxvNBwe9zyTZn/3+YaIhx7VSMDQi0wAi4=,TgJQybH0PNDQYa/R2vzvLfKU8R8b+rkAMhfvwF6IQBo=,808Onz9kfw6Zhi5T4f2XfzaRQOQ/Pd1d2CVQbmLerwU=,[],2,1,1.971E+12,1.9713E+12,"{'cpus': 0.029205322265625, 'memory': 0.03521728515625}","{'cpus': 0.179931640625, 'memory': 0.037841796875}","{'cpus': 0.027923583984375, 'memory': None}",0.037780762,2.96E-05,1.304925203,0.007715051,0.99000001,"[0.02319336 0.02603149 0.02700806 0.02807617 0.02874756 0.02944946
 0.03005981 0.03045654 0.03112793 0.03192139 0.03381348]","[0.03204346 0.03210449 0.03222656 0.03234863 0.03253174 0.03271484
 0.03283691 0.03308105 0.03338623]",2,ENABLE,0
1125,1.49413E+12,6,3.8493E+11,0,0,105,0,1459,20737113,"{'cpus': 0.003696441650390625, 'memory': 0.00650787353515625}",[],6,w6tY738j09p+nPRrYXAINcn3et3JZ/SeGH9SkWhGCrY=,4eBE24FItQxWs1AFtq9kbOOZ5wS1J9JjzRP88IF2kpI=,eD2qyc911BpRKDut21BuARcetOpnUDAowWZ+ECWMNPA=,[],2,1,1.49398E+12,1.494E+12,"{'cpus': 0.01068115234375, 'memory': 0.0017414093017578125}","{'cpus': 0.01983642578125, 'memory': 0.002307891845703125}","{'cpus': 0.00396728515625, 'memory': None}",0.006507874,3.43E-05,,,1,"[1.90734863e-05 6.69479370e-04 3.36456299e-03 5.59997559e-03
 6.70623779e-03 8.65173340e-03 9.76562500e-03 1.12304688e-02
 1.42974854e-02 1.89514160e-02 1.98669434e-02]","[0.01937866 0.01947021 0.01953125 0.0196228  0.01968384 0.01986694
 0.01986694 0.01986694 0.01986694]",1,SCHEDULE,0
1126,2.36275E+11,5,4.57357E+11,0,0,103,0,4946,16521780856,"{'cpus': 0.00246429443359375, 'memory': 0.00661468505859375}",[],5,OM4UuCGOKOPFAJ9m+q6bIQN8uIPthVVUccoJUboCQd8=,iNgix+9lh/BH34Uk2Gd3kxoZKZ8mTt0QdHOTDkT1fOM=,GfsYII2qILWr2mlbgL9r7P2skeEvV+I9l13oZOBh88I=,[],3,1,2.343E+11,2.346E+11,"{'cpus': 0.000751495361328125, 'memory': 0.003936767578125}","{'cpus': 0.0338134765625, 'memory': 0.0067138671875}","{'cpus': 0.0002536773681640625, 'memory': None}",0.009185791,0.000226021,1.128375173,0.011241205,1,"[0.00020885 0.00022984 0.00024319 0.00025558 0.00026798 0.00028229
 0.00029564 0.0003109  0.00034714 0.00057888 0.03381348]","[0.00063515 0.0007534  0.00088501 0.00128555 0.00260544 0.00374603
 0.00440979 0.00938416 0.01290894]",2,LOST,0
1127,8.13494E+11,6,1.56608E+11,2,1,105,0,1069,3302231848,"{'cpus': 0.0841064453125, 'memory': 0.07421875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '1', 'relation': 3}]",6,BcfnAv3ANA4pZvsSGO89/Sm6bMh0AdqLC1Vq4CfxvpY=,520Qvf+05c4XrHoHTkydsaMgQmpLbxe2x9bAUNffOKA=,qjqG8RER32oHF9WvbbesJDa2TnhXU/+h9WHP5hZoWHk=,[],1,1,26700000000,27000000000,"{'cpus': 0.073486328125, 'memory': 0.04644775390625}","{'cpus': 0.3447265625, 'memory': 0.05133056640625}","{'cpus': 0.0657958984375, 'memory': None}",0.07421875,5.53E-05,,,1,"[0.02450562 0.04394531 0.05206299 0.05786133 0.0625     0.06811523
 0.07324219 0.08239746 0.09216309 0.10217285 0.18408203]","[0.10339355 0.1081543  0.10998535 0.11120605 0.11352539 0.11791992
 0.1315918  0.14208984 0.15942383]",5,SCHEDULE,0
1128,2.29784E+12,3,1.28074E+11,2,0,0,0,280,5.58993E+11,"{'cpus': 0.002552032470703125, 'memory': 0.00023651123046875}","[{'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'Kgq16taSOgd2w4MdPfzHClxQoBcDdY4+DwIKKSewaHM=', 'relation': 1}]",3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,AbfLM/72wWE5g5N3WQHZ1wC0R8mV5trtLcKtgLVs88I=,ie5iGahM0adHFVwiIPBS9clQiQ0SrDQhN8bgC3FIUuI=,[],3,0,1.158E+11,1.16041E+11,"{'cpus': 0.0017452239990234375, 'memory': 0.000152587890625}","{'cpus': 0.00485992431640625, 'memory': 0.00018310546875}","{'cpus': 0.00115966796875, 'memory': None}",0.000227928,0,,,1,"[0.00073814 0.00110626 0.00127411 0.00144958 0.00167274 0.0018158
 0.00191307 0.00200653 0.00212097 0.00231552 0.00352478]","[0.00234222 0.00236511 0.00239182 0.00241852 0.00251389 0.00257492
 0.00263977 0.00269699 0.00288773]",3,FINISH,0
1129,1.66429E+12,5,7.84489E+11,1,0,105,0,8802,378164666,"{'cpus': 0.0004405975341796875, 'memory': 0.011016845703125}",[],5,+pEi4UWjK+Z87VFhehFntjxliEHRzmohnK5X1T3UYZU=,E9WF/Q8KHGGSbAlLBCwY7sX2YtV2vHDhUNjmGqF6ugU=,aO3GLFVWQoYjAjR6Y8EmWkQOBXuJwYUTTrUD+1YvgE4=,[],3,1,1.3428E+12,1.3431E+12,"{'cpus': 0.00021839141845703125, 'memory': 0.000896453857421875}","{'cpus': 0.0007944107055664062, 'memory': 0.0008993148803710938}","{'cpus': 0.00012874603271484375, 'memory': None}",0.011016846,7.63E-06,3.684666157,0.017217394,1,"[0.00010395 0.00014496 0.00016403 0.00018024 0.00019073 0.00020123
 0.00021172 0.00022602 0.00025082 0.00029659 0.00079441]","[0.00030327 0.00031376 0.00032997 0.00034714 0.0003624  0.0003767
 0.00039101 0.0004406  0.00061607]",4,LOST,0
1130,0,2,28522057444,3,1,450,0,851,28535077371,"{'cpus': 0.0, 'memory': 0.00627899169921875}","[{'name': 'UQrqz8JJSKhExHlI6k7w+fKmVi4nEBjtq3nJb16kasA=', 'value': '10', 'relation': 0}
 {'name': 'wNqCDsckjGmkiJStuw+dRMj7oqxTnYssARjPB96ws4Y=', 'value': '2', 'relation': 0}]",2,kIvph3fvUmo41kJgDz2Mhqft2ByGh7DcKWyMKFur9oQ=,CS2VsjtVdg3MA0r5JfU4VEIGwuryvC722ZGzWIuj+h8=,z/SF9c6X7TJ/rZb4HOL77yHgoGAfHV2+kf0NVN2oQPs=,[],1,0,2.85E+11,2.853E+11,"{'cpus': 0.0211181640625, 'memory': 0.00498199462890625}","{'cpus': 0.05340576171875, 'memory': 0.00507354736328125}","{'cpus': 0.0233154296875, 'memory': None}",0.006271362,0.000256538,,,0.99666667,"[0.01678467 0.01815796 0.01861572 0.01916504 0.01992798 0.02047729
 0.02130127 0.02215576 0.02365112 0.025177   0.02926636]","[0.02536011 0.02560425 0.02587891 0.02627563 0.02670288 0.02703857
 0.02737427 0.027771   0.02880859]",2,FAIL,1
